url,neighborhood,source,dest,matrix
"https://drive.google.com/uc?export=view&id=1Dsibyd9ZKHiEv92sqrhif-a3HiPJ6FIb
",marina,"POLYGON ((157 1826.5, 156.5 1754, 602.5 1533.5, 601.5 1827.5, 157 1826.5))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[4.992200927059584, -0.00679711255474549, 0.0], [-0.002035744929152717, 5.2661119630232935, 0.0], [6278152.116304156, 1830649.8996065902, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1Dwl5Y5l2Rqegc1Mz7mhjHKjeYRv6wFCj
",east_village,"POLYGON ((688.5 550, 707.5 -692, 3416 -660.5, 3405 558, 688.5 550))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[1.003949437928429, -0.010144066521865398, 0.0], [0.014298152430378549, 0.938592621110862, 0.0], [6281573.260841658, 1840524.2099224625, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1Dzv5TYimConjzgzlXWpSUt8NnYSJkJty
",east_village_south,"POLYGON ((153.5 1851.5, 152 1575.5, 617 1565.5, 619 1850, 153.5 1851.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.843662517248781, 0.02265279610766544, 0.0], [-0.02245491307394394, 6.7772827899526895, 0.0], [6281417.965100961, 1827316.5926730349, 0.9999999999999993]]"
"https://drive.google.com/uc?export=view&id=1E-rqKtmpl6ctbo6TOpJt5qLaCeaC0LQz
",east_village,"POLYGON ((123.5 1735.5, 125 1521.5, 605.5 1522.5, 604.5 1738, 123.5 1735.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.664943224034438, -0.03829792828756893, 0.0], [0.04459540365905504, 5.37812360331254, 0.0], [6281496.507441055, 1831696.9842357996, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1EIxcZFlQKzCS3NVnngPnXiWhWR2Cd3KV
",east_village,"POLYGON ((130.5 1722.5, 130 1509.5, 620.5 1507.5, 622.5 1722, 130.5 1722.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.543956199915906, -0.00457131063470734, 0.0], [-0.02078952682551832, 5.403534694694453, 0.0], [6281584.498345211, 1831718.983383788, 1.0]]"
"https://drive.google.com/uc?export=view&id=1EOFIpk5WmL98YgxODPxbJ7tHkHU-IIkY
",east_village_south,"POLYGON ((166.5 1832.5, 181 1558.5, 607 1556.5, 612 1829.5, 166.5 1832.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[6.237366850926867, -0.024403214728863677, 0.0], [0.12289306786019627, 6.944896822180761, 0.0], [6280980.634234652, 1827161.877334887, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1EiZmiO2TYnsyDsNygEQDYqqFbHoEPSBt
",gaslamp,"POLYGON ((483 1950, 482.5 1585.5, 662 1584.5, 665.5 1951, 483 1950))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.08001170806592, -0.005859332520953813, 0.0], [-0.015500089949105289, 7.340606453998962, 0.0], [6279974.533822376, 1827093.00180316, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1FEd1Y4JmJjaXAunO0GWZVr7I3arq50Yp
",columbia,"POLYGON ((419.5 1860, 421 1643.5, 628.5 1645.5, 629 1858, 419.5 1860))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.9563752565081383, -0.02406375639503714, 0.0], [0.05166793457116105, 5.253860685275262, 0.0], [6277196.415123605, 1832806.706984651, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1FHFOrbE1s7OY-7gdemJJZBkRhqQrcExx
",east_village_south,"POLYGON ((159.5 1838.5, 157 1563.5, 623 1554.5, 623 1839, 159.5 1838.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.850051378158139, 0.001025398936752148, 0.0], [-0.011533123386297823, 6.789240475891372, 0.0], [6281365.97162327, 1827384.2404069584, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1FvvFuLvS2PQ3Ru4OKrq_akVZaUCIV5TI
",marina,"POLYGON ((171 1815.5, 170.5 1749, 584.5 1540.5, 583.5 1816.5, 171 1815.5))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.379051402344936, 0.004187654984460214, 0.0], [-0.001038514076629808, 5.616424800686195, 0.0], [6278014.377245837, 1830065.8986190585, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1G7myV6gUfJm6kgrZNZrkJzq1rjUG9Jvv
",columbia,"POLYGON ((387.5 1912, 387 1689.5, 601.5 1691.5, 602 1914, 387.5 1912))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.8454503798453112, -0.07087786849245566, 0.0], [0.0321967409642008, 5.065651411001397, 0.0], [6277402.457559168, 1832905.5476760506, 1.0]]"
"https://drive.google.com/uc?export=view&id=1GIMbJxOWhw_4nmETgOYpN5WhplYzkaZy
",marina,"POLYGON ((173 1814, 171.5 1746.5, 586.5 1537.5, 586 1814, 173 1814))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.36583712079119, 0.010901053390409112, 0.0], [-0.014707584065540166, 5.602530193662041, 0.0], [6278032.920727209, 1830100.6936006993, 0.9999999999999994]]"
"https://drive.google.com/uc?export=view&id=1GJU8_CQSkS1pLmiqma3wW8t27uE-TyrD
",east_village_south,"POLYGON ((166.5 1840.5, 162 1567.5, 628 1555.5, 633 1838, 166.5 1840.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.830076109905894, 0.04534208195286023, 0.0], [-0.08550406535387697, 6.837331738524364, 0.0], [6281460.217088816, 1827274.6661021868, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1Gt_Ulr8FjbDJtKk6yY8XlGzS3jtyagBG
",columbia,"POLYGON ((429.5 1878, 429.5 1657.5, 646.5 1656, 645 1880, 429.5 1878))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.814492097180945, -0.029189761580185478, 0.0], [0.05392232923350567, 5.070809170769323, 0.0], [6277215.948998491, 1833048.6723826486, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1H4OlqGzVi2pRcFCqv-a8EYE05Nprjiwg
",cortez,"POLYGON ((250 1791.5, 258 1641, 662 1642.5, 659 1793.5, 250 1791.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.514177678076895, -0.050139120883964695, 0.0], [0.22753851601219316, 5.023810325879436, 0.0], [6278805.428682374, 1834709.2208070464, 1.0]]"
"https://drive.google.com/uc?export=view&id=1H8eqGjzxVmD9FEqtSwX46gxOinjPMomE
",city_center,"POLYGON ((209.5 1798.5, 210.5 1685, 669.5 1679, 673.5 1799.5, 209.5 1798.5))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.676187700917555, -0.004255550278677756, 0.0], [-0.06153397848324021, 6.457163906136662, 0.0], [6279021.720410373, 1830556.1721049966, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1HBGN6jb_1H3tC2eBYnHRbO_WjGBiL9Zu
",east_village_south,"POLYGON ((157.5 1845.5, 155 1569.5, 618 1560.5, 619 1844, 157.5 1845.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.881577980436785, 0.01566012809900554, 0.0], [-0.022469717576251453, 6.789686437067881, 0.0], [6281391.486397447, 1827337.0788603784, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1HChBmN5GQYlkhg-TBUTL7Y1a06Z_OKny
",sherman_height,"POLYGON ((110 1923, 105.5 1571.5, 343 1574, 342 1923.5, 110 1923))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.537281151903273, -0.009025813108933292, 0.0], [0.005797914412097816, 5.534418404093069, 0.0], [6285244.163144342, 1829612.6857976513, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1Hg83LKkgKGFGSaghHHDAXI0K0hAla84u
",east_village,"POLYGON ((132.5 1729.5, 133 1515.5, 620.5 1516.5, 620.5 1731, 132.5 1729.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.583755651797261, -0.03226494915462514, 0.0], [0.018174514389231382, 5.390875286133304, 0.0], [6281502.268518931, 1831708.0873375162, 1.0]]"
"https://drive.google.com/uc?export=view&id=1HpDf6AGMNmolh-xsWlIfYoTMHFHtmqoq
",gaslamp,"POLYGON ((483 1950, 481.5 1583.5, 664 1582.5, 668.5 1949, 483 1950))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.029670629997869, 0.03434727829498428, 0.0], [-0.02343399057771783, 7.320319118649864, 0.0], [6280014.3521765955, 1827116.762431971, 1.0]]"
"https://drive.google.com/uc?export=view&id=1IKub0XpDRiKVwD4nIKigXc9IlRbAnt7y
",cortez,"POLYGON ((261 1786.5, 258 1641, 642 1648.5, 643 1785.5, 261 1786.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.854235729680245, -0.07596081612969954, 0.0], [-0.05557699382040659, 5.358926511098834, 0.0], [6279172.573571674, 1834154.4947639464, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1IMsurPTfAepRTIhJi8a_J0bST1hY6E-i
",cortez,"POLYGON ((233 1813.5, 234 1664.5, 639 1665.5, 639 1814.5, 233 1813.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.5288606239031735, -0.04115673031580659, 0.0], [0.04537893647699727, 5.084492517722837, 0.0], [6279226.596392808, 1834486.2848888698, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1IQHH2Afy4-EKdiwPUXguwQ-JE4K_CCHM
",cortez,"POLYGON ((270 1776.5, 268 1637, 652 1641, 652 1775.5, 270 1776.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.853817057068744, -0.052084839830858314, 0.0], [-0.014194614085522916, 5.527965308282795, 0.0], [6279046.053048752, 1833897.7893046972, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1IW0F5qtMzp03xeK1ugJBUny-ivdZh98q
",east_village,"POLYGON ((121.5 1733.5, 120 1519.5, 612.5 1520.5, 615.5 1736, 121.5 1733.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.52169397158349, -0.03732954992296894, 0.0], [-0.04627411586355111, 5.378737929732912, 0.0], [6281681.523016448, 1831706.4903048493, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1IeJxzMWWHFFrQXwXTqDNR1AvMYR4D-jv
",cortez,"POLYGON ((235 1785.5, 232 1646.5, 613.5 1647.5, 614.5 1783.5, 235 1785.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.892147509242721, -0.023358359366044114, 0.0], [-0.05701678903346397, 5.50922772045578, 0.0], [6279318.527548724, 1833870.245643257, 1.0]]"
"https://drive.google.com/uc?export=view&id=1IeuLxIC1KwLvEpYzJg19IB9QdE_c88Wx
",cortez,"POLYGON ((262 1791.5, 262 1652, 642 1649, 641 1787.5, 262 1791.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.908235114408339, 0.01964870991998912, 0.0], [0.04995627205403482, 5.450316242421169, 0.0], [6278962.528499117, 1833929.384758177, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1J-GTAS2jGlqQm1OzvJy9qjc_s54Mx2cH
",golden_hill,"POLYGON ((114.5 1804.5, 114.5 1642, 579 1665.5, 574 1810, 114.5 1804.5))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[7.117818240954285, -0.1381521672324366, 0.0], [0.07613967276760608, 7.089986720302587, 0.0], [6284902.228012744, 1829389.6875369432, 1.0]]"
"https://drive.google.com/uc?export=view&id=1J1b0sUxuyqEmC7AaUe_5p0343qKGJHFa
",marina,"POLYGON ((174.5 1805, 174.5 1737, 591 1531, 590 1807.5, 174.5 1805))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.344026528292632, -0.026875905438485788, 0.0], [0.0011240783398311428, 5.600128334247483, 0.0], [6277996.476047673, 1830163.3592827278, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1JFEdT1InoKSVAD-6X5a9kQfV5mwCzMiQ
",marina,"POLYGON ((173 1818.5, 172 1752, 589 1545, 588.5 1820, 173 1818.5))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.337438819747185, -0.004519762409800404, 0.0], [-0.012553910011275085, 5.635821237376699, 0.0], [6278032.7040099595, 1830015.9107864571, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1JMJ7yyUq7bi3xlyfdwf-y3o1y-Oq3vqV
",cortez,"POLYGON ((265 1786.5, 260 1648.5, 642.5 1648.5, 643.5 1789.5, 265 1786.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.892484699191482, -0.05187107346995886, 0.0], [-0.09722048941303849, 5.4317123439487665, 0.0], [6279216.725158357, 1834003.249893371, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1JSIEabY8kTqdC_qkXz375cWLupdv1tAk
",golden_hill,"POLYGON ((87.5 1819, 88 1646, 588.5 1668.5, 584.5 1822, 87.5 1819))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[6.594265198238363, -0.09221531952278125, 0.0], [0.055641118448575284, 6.666737982212797, 0.0], [6285173.349313919, 1830049.642063421, 1.0]]"
"https://drive.google.com/uc?export=view&id=1JW0G_6R9ER3Aw1ZbuEtQuukwz4kIKHZJ
",barrio_logan,"POLYGON ((204 1751, 525 1495.5, 632.5 1633, 235 1953, 204 1751))","POLYGON ((6284815.309510723 1836171.631447062, 6284995.965973556 1837498.1724291444, 6287564.770219132 1835343.8962258995, 6286846.508204222 1834458.5886133164, 6284815.309510723 1836171.631447062))","[[6.42869822821903, -0.12452949366442786, 0.0], [0.024166640706653187, 6.565993078733861, 0.0], [6283448.504653413, 1824702.238085402, 1.0]]"
"https://drive.google.com/uc?export=view&id=1JW88g_0-OVKaqrn6lZr1p46BEYMRQ5Jm
",gaslamp,"POLYGON ((495 1978, 493.5 1586.5, 686 1587.5, 691.5 1978, 495 1978))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[2.8662120266982414, -0.022597508629459587, 0.0], [-0.024365856144932595, 6.86208337625233, 0.0], [6280060.817974801, 1827847.7028080316, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1J_KWlaYaozdQJ1-USAN01FhSfwFAdBtG
",golden_hill,"POLYGON ((124 1776.5, 124.5 1632, 578 1644.5, 574.5 1778, 124 1776.5))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[7.276874727735715, -0.03493006655045043, 0.0], [0.06549953948968615, 7.839782842141788, 0.0], [6284832.611706762, 1828235.0230897884, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1JeIO3LT9B-za2nQy_VA-HvjfwIRn15hu
",cortez,"POLYGON ((270 1778.5, 266 1638.5, 648 1640.5, 649 1779.5, 270 1778.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.892478682674381, -0.051997412985460206, 0.0], [-0.077145778200973, 5.431649464741576, 0.0], [6279149.131565036, 1834052.5859667384, 1.0000000000000007]]"
"https://drive.google.com/uc?export=view&id=1Jf_LL8gBgCUjvVw55aLLidO0D7zXIzC7
",east_village,"POLYGON ((127.5 1734.5, 126 1518.5, 617.5 1518.5, 618.5 1734, 127.5 1734.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.5440079630123, -0.015601687546584664, 0.0], [-0.020547806939886528, 5.353480035562911, 0.0], [6281603.718474241, 1831745.0435854073, 1.0000000000000007]]"
"https://drive.google.com/uc?export=view&id=1Jk1p94LmGAcG2lO0Hjdw1LuTrCez_13M
",gaslamp,"POLYGON ((480 1940, 481.5 1584.5, 658 1584.5, 659.5 1942, 480 1940))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.1319077327860185, -0.04825111781592155, 0.0], [0.001386764171301415, 7.52588855171489, 0.0], [6279925.901300715, 1826827.2310296872, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1Jyyt1IZT0D8H2ybdfz_AYhrI8q7awY_Q
",marina,"POLYGON ((134 1828, 133 1756, 579.5 1538, 578.5 1832.5, 134 1828))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[4.988934018164399, -0.043792705716164365, 0.0], [-0.004013268731317516, 5.259543816204729, 0.0], [6278272.1695753755, 1830657.226783807, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1K0tWEXY9QiBVmvSyA75JPIheOGqyg7ZV
",cortez,"POLYGON ((255 1793.5, 259 1653, 631 1655, 628 1795.5, 255 1793.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[6.017827933054648, -0.060095453885509055, 0.0], [0.17835924833953812, 5.3907443521173, 0.0], [6278742.560334704, 1834044.4513606443, 1.0]]"
"https://drive.google.com/uc?export=view&id=1K1Wngbe5L0nXLf0Tep4XYNsMUcrGS1NG
",sherman_height,"POLYGON ((116 1911.5, 113 1571.5, 344 1573, 345 1912.5, 116 1911.5))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.652201316938825, -0.003331696471333095, 0.0], [0.0013181153679793756, 5.709656192764082, 0.0], [6285201.401794083, 1829338.6470613512, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1K4RA6AdwysD-MDFQjIKGTOveFjotYx2o
",sherman_height,"POLYGON ((90 1934, 88 1559.5, 342.5 1562, 342 1935.5, 90 1934))","POLYGON ((6285842.880290225 1838320.4808238894, 6285858.862213641 1840242.7000765651, 6287154.647679806 1840266.7971412241, 6287147.123088554 1838309.2908856422, 6285842.880290225 1838320.4808238894))","[[5.13311368849993, -0.0158723232011712, 0.0], [0.021124441547198586, 5.186759795300926, 0.0], [6285357.130436257, 1830223.080269283, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1K5SwfkubWuWVL8piIkulPsAvduZavvO1
",east_village,"POLYGON ((130.5 1731.5, 131 1518.5, 618.5 1517.5, 618.5 1733, 130.5 1731.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.583792900427816, -0.021218060336823608, 0.0], [0.018154414519509516, 5.390799303787194, 0.0], [6281513.418391735, 1831693.2260971302, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1KnA6A5RHz3ecQRM6YxTsLE9ogMVCAcQJ
",marina,"POLYGON ((175.5 1808, 174 1744, 574 1544, 578 1811, 175.5 1808))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[5.514904429377565, -0.02226559897714636, 0.0], [-0.10300158778671545, 5.80756207235093, 0.0], [6278150.200491533, 1829766.1501406291, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1Kra02z5xmvPMAY66ozBub63RgIsi_fIO
",cortez,"POLYGON ((269 1783.5, 267 1642, 644 1645.5, 644 1784.5, 269 1783.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.962824996547417, -0.06327875821532164, 0.0], [-0.014329516651848055, 5.401604323612291, 0.0], [6279023.009301912, 1834083.985503464, 1.0000000000000002]]"
"https://drive.google.com/uc?export=view&id=1KwHt3C67z3HN6nw50xMsC9waz6uJU1g_
",golden_hill,"POLYGON ((114 1811, 114 1650, 576 1668.5, 574.5 1813, 114 1811))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[7.132003400481941, -0.0737381103226626, 0.0], [0.00021873346336516588, 7.128854439082089, 0.0], [6285034.94760729, 1829263.571993008, 1.0000000000000004]]"
"https://drive.google.com/uc?export=view&id=1KzODuR2syysVKBOjkTq0LcG8bNGuQ--3
",cortez,"POLYGON ((278 1798.5, 278 1656.5, 658 1658.5, 659 1796.5, 278 1798.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[5.892241170729526, -0.03045915162415607, 0.0], [0.007907027777703744, 5.410055176602439, 0.0], [6278944.797181305, 1833981.1971800155, 0.9999999999999998]]"
"https://drive.google.com/uc?export=view&id=1L0qzDwghqgL1VNpUklkLKvNq_NlhdV53
",east_village_south,"POLYGON ((154.5 1839.5, 152 1566.5, 619 1557.5, 621 1843, 154.5 1839.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[5.824956833163277, -0.020793044349490315, 0.0], [-0.03253461643814698, 6.8004191324531575, 0.0], [6281434.842388947, 1827354.9877714103, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1L3PZRtvOY3D-0zpv8rwjLo45e-4Z1lgw
",gaslamp,"POLYGON ((516 1962, 516.5 1597.5, 700 1598.5, 701.5 1964, 516 1962))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[3.021684739755559, -0.06528832090011387, 0.0], [-0.0027699845334946084, 7.350761038786818, 0.0], [6279878.987043339, 1827017.6979135566, 0.9999999999999999]]"
"https://drive.google.com/uc?export=view&id=1L8_xGqJ3fQBN4SXvcPEF4AFiZPdfRU9p
",columbia,"POLYGON ((422 1875.5, 423.5 1654.5, 638.5 1655.5, 638 1875.5, 422 1875.5))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.827769293731407, -0.03535746557819488, 0.0], [0.05856781707092918, 5.111241200706031, 0.0], [6277228.024800624, 1832993.674605796, 0.9999999999999997]]"
"https://drive.google.com/uc?export=view&id=1LL6YxZCrw24Bhl392Vnh0WiCPy7gD2Dn
",columbia,"POLYGON ((426.5 1869, 424.5 1646.5, 641.5 1647, 644 1867, 426.5 1869))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.797083967643501, -0.0057200892175248656, 0.0], [0.002429831909728101, 5.093982710294135, 0.0], [6277329.655649963, 1833048.5533770043, 1.0]]"
"https://drive.google.com/uc?export=view&id=1LQ_PRKI0k0LimFVuGAI_wEfuiJq6c6Yn
",east_village,"POLYGON ((98.5 1728.5, 97 1516.5, 588.5 1514.5, 590.5 1731, 98.5 1728.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[5.538399637599685, -0.021050319269540763, 0.0], [-0.03361355900242459, 5.390672247048711, 0.0], [6281786.159625661, 1831706.1938609374, 0.9999999999999994]]"
"https://drive.google.com/uc?export=view&id=1LhDtVr39IAZao3T2JU1q4m-vkfkaE8rZ
",core,"POLYGON ((206 1817, 203 1699, 680.5 1699, 681 1818.5, 206 1817))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[6.469981067592248, -0.047867137856542535, 0.0], [-0.06710341963786903, 6.366918126902443, 0.0], [6279111.367855467, 1830618.7477803447, 0.9999999999999997]]"
